0.09	122.27	1.
0.19	162.95	1.
0.30	179.95	1.
0.42	187.80	1.
0.56	192.86	1.
0.70	195.56	1.
0.86	197.16	1.
1.04	198.05	1.
1.23	199.01	1.
1.45	200.45	1.
1.68	202.34	1.
1.94	205.08	1.
2.23	209.00	1.
2.54	214.27	1.
2.89	218.34	1.
3.27	221.13	1.
3.69	223.05	1.
4.15	225.01	1.
4.65	227.75	1.
5.21	231.47	1.
5.82	236.35	1.
6.49	241.94	1.
7.23	247.41	1.
8.05	251.78	1.
8.94	254.66	1.
9.93	256.64	1.
11.01	259.20	1.
12.20	262.76	1.
13.51	265.97	1.
14.95	265.86	1.
16.54	260.46	1.
18.29	253.58	1.
20.20	246.21	1.
22.32	237.17	1.
24.64	228.29	1.
27.19	222.85	1.
