8.441	192.557	6.927
8.462	188.915	8.138
8.462	188.915	8.138
8.562	201.026	9.597
8.562	201.026	9.597
8.607	168.311	11.499
8.607	168.311	11.499
8.628	196.398	13.558
8.628	196.398	13.558
8.741	199.124	8.64
8.741	199.124	8.64
8.785	179.804	14.172
8.785	179.804	14.172
8.853	192.623	15.822
8.853	192.623	15.822
8.862	192.245	6.158
8.862	192.245	6.158
8.98	159.935	16.032
8.98	159.935	16.032
9.12	193	13
9.164	173.001	22.556
9.164	173.001	22.556
9.194	201.865	71.957
9.194	201.865	71.957
9.207	177.061	12.498
9.207	177.061	12.498
9.291	174.977	22.725
9.291	174.977	22.725
9.346	162.471	36.205
9.346	162.471	36.205
9.383	191.772	24.62
9.383	191.772	24.62
9.396	164.06	27.578
9.396	164.06	27.578
9.41	169.446	27.695
9.41	169.446	27.695
9.447	179.11	31.889
9.447	169.068	18.176
9.447	179.11	31.889
9.447	169.068	18.176
9.453	199.12	9.242
9.453	199.12	9.242
9.498	212.639	26.012
9.498	212.639	26.012
9.52	190.702	27.646
9.52	190.702	27.646
9.572	163.145	16.692
9.572	163.145	16.692
9.577	188.017	9.107
9.577	188.017	9.107
9.585	167.46	37.909
9.585	167.46	37.909
9.618	192.827	31.668
9.618	192.827	31.668
9.669	220.832	13.893
9.669	220.832	13.893
9.834	184.67	45.818
9.834	184.67	45.818
9.869	187.174	36.359
9.869	187.174	36.359
10.242	198.292	42.766
10.242	198.292	42.766
10.4	214	32
10.507	187.622	22.296
10.507	187.622	22.296
10.508	143.702	52.805
10.508	143.702	52.805
10.701	208.617	35.573
10.701	208.617	35.573
10.747	170.272	77.613
10.747	170.272	77.613
10.97	350.982	61.406
10.97	350.982	61.406
10.997	211.471	37.432
10.997	211.471	37.432
11.2	225	36
11.3	195.921	25.077
11.3	195.921	25.077
11.404	149.153	82.43
11.404	149.153	82.43
11.457	219.98	60.696
11.457	219.98	60.696
11.694	201.978	49.301
11.694	201.978	49.301
11.745	224.305	66.082
11.745	224.305	66.082
11.839	215.606	77.407
11.839	215.606	77.407
11.839	215.606	77.407
11.839	215.606	77.407
11.841	215.109	58.71
11.841	215.109	58.71
11.92	223	42
12.022	195.996	29.949
12.022	195.996	29.949
12.049	219.964	33.886
12.049	219.964	33.886
12.335	203.363	20.367
12.335	203.363	20.367
12.465	205.838	38.922
12.465	205.838	38.922
12.656	210.216	24.747
12.656	210.216	24.747
12.716	182.367	37.823
12.716	182.367	37.823
12.72	222.5	34
12.992	231.11	39.516
12.992	231.11	39.516
13.15	200	12
13.44	218	28
13.569	190.135	87.187
13.569	190.135	87.187
13.685	196.967	29.134
13.685	196.967	29.134
14.26	211.374	33.485
14.26	211.374	33.485
14.4	225	32
15.113	259.059	38.719
15.113	259.059	38.719
15.6	235	50
15.705	177.105	116.864
15.705	177.105	116.864
16.083	319.194	135.267
16.083	319.194	135.267
16.197	198.296	129.284
16.197	198.296	129.284
16.488	213.225	140.877
16.488	213.225	140.877
16.88	232	40
17.76	222	66
19.52	219.5	60
20.24	202.5	68
