0.05	178.68028	1.
0.1	180.021	1.
0.15	182.22864	1.
0.2	184.5618	1.
0.25	186.39711	1.
0.3	187.53703	1.
0.35	188.07404	1.
0.4	188.23921	1.
0.45	188.14259	1.
0.5	187.81953	1.
0.55	187.33926	1.
0.6	186.72092	1.
0.65	185.98221	1.
0.7	185.19347	1.
0.75	184.40735	1.
0.8	183.6188	1.
0.85	182.77208	1.
0.9	181.79254	1.
0.95	180.59317	1.
1.	179.02986	1.
1.05	177.29918	1.
1.1	175.88017	1.
1.15	174.75615	1.
1.2	173.67638	1.
1.25	172.60448	1.
1.3	171.56795	1.
1.35	170.57864	1.
1.4	169.60899	1.
1.45	168.77647	1.
1.5	167.98074	1.
1.55	167.24828	1.
1.6	166.59135	1.
1.65	166.01147	1.
1.7	165.50563	1.
1.75	165.07001	1.
1.8	164.69978	1.
1.85	164.38835	1.
1.9	164.12798	1.
1.95	163.91132	1.
2.	163.73177	1.
2.05	163.58249	1.
2.1	163.45569	1.
2.15	163.34338	1.
2.2	163.23898	1.
2.25	163.13811	1.
2.3	163.0385	1.
2.35	162.93935	1.
2.4	162.84062	1.
2.45	162.74297	1.
2.5	162.64789	1.
2.55	162.55789	1.
2.6	162.47601	1.
2.65	162.40483	1.
2.7	162.34538	1.
2.75	162.29666	1.
2.8	162.25616	1.
2.85	162.22092	1.
2.9	162.18796	1.
2.95	162.15446	1.
3.	162.11714	1.
3.05	162.0724	1.
3.1	162.01698	1.
3.15	161.94884	1.
3.2	161.86749	1.
3.25	161.77345	1.
3.3	161.66747	1.
3.35	161.55016	1.
3.4	161.42213	1.
3.45	161.284	1.
3.5	161.13631	1.
3.55	160.97955	1.
3.6	160.81422	1.
3.65	160.64104	1.
3.7	160.46094	1.
3.75	160.27498	1.
3.8	160.0843	1.
3.85	159.8905	1.
3.9	159.69592	1.
3.95	159.50349	1.
4.	159.31615	1.
4.05	159.13625	1.
4.1	158.96558	1.
4.15	158.80553	1.
4.2	158.65744	1.
4.25	158.52234	1.
4.3	158.40033	1.
4.35	158.29051	1.
4.4	158.19133	1.
4.45	158.10109	1.
4.5	158.01791	1.
4.55	157.93944	1.
4.6	157.86272	1.
4.65	157.78452	1.
4.7	157.70219	1.
4.75	157.61417	1.
4.8	157.52002	1.
4.85	157.42001	1.
4.9	157.31474	1.
4.95	157.20515	1.
5.	157.09267	1.
5.05	156.97935	1.
5.1	156.86752	1.
5.15	156.75916	1.
5.2	156.65524	1.
5.25	156.55573	1.
5.3	156.45978	1.
5.35	156.36618	1.
5.4	156.27347	1.
5.45	156.17964	1.
5.5	156.08192	1.
5.55	155.97697	1.
5.6	155.86137	1.
5.65	155.73222	1.
5.7	155.58702	1.
5.75	155.42329	1.
5.8	155.23856	1.
5.85	155.0311	1.
5.9	154.80075	1.
5.95	154.54881	1.
6.	154.27728	1.
6.05	153.98842	1.
6.1	153.68512	1.
6.15	153.37163	1.
6.2	153.05341	1.
6.25	152.73608	1.
6.3	152.42406	1.
6.35	152.11993	1.
6.4	151.82486	1.
6.45	151.53909	1.
6.5	151.26248	1.
6.55	150.99399	1.
6.6	150.73138	1.
6.65	150.47134	1.
6.7	150.21031	1.
6.75	149.94563	1.
6.8	149.67625	1.
6.85	149.40274	1.
6.9	149.12663	1.
6.95	148.84993	1.
7.	148.57465	1.
7.05	148.30309	1.
7.1	148.03795	1.
7.15	147.7821	1.
7.2	147.5378	1.
7.25	147.30598	1.
7.3	147.08615	1.
7.35	146.87698	1.
7.4	146.67702	1.
7.45	146.48497	1.
7.5	146.29964	1.
7.55	146.11978	1.
7.6	145.94441	1.
7.65	145.77299	1.
7.7	145.60582	1.
7.75	145.444	1.
7.8	145.28938	1.
7.85	145.14413	1.
7.9	145.01006	1.
7.95	144.8885	1.
8.	144.78056	1.
8.05	144.68735	1.
8.1	144.60977	1.
8.15	144.5479	1.
