0.3	231.34	1.
0.64	272.03	1.
1.	279.53	1.
1.41	282.76	1.
1.85	283.	1.
2.34	283.66	1.
2.87	285.82	1.
3.47	287.76	1.
4.11	289.75	1.
4.83	290.26	1.
5.62	290.67	1.
6.48	290.81	1.
7.43	291.67	1.
8.48	292.2	1.
9.63	292.17	1.
10.89	291.2	1.
12.29	289.29	1.
13.82	287.05	1.
15.5	281.43	1.
17.36	275.38	1.
19.39	267.79	1.
21.64	259.71	1.
24.1	251.27	1.
26.82	245.82	1.
29.8	241.29	1.
33.09	239.09	1.
36.7	242.62	1.
40.67	249.72	1.
45.04	255.44	1.
49.85	260.25	1.
